,CODIGO_UNICO,CODIGO_SNIP,NOMBRE_INVERSION,ESTADO,SITUACION,MONTO_VIABLE,COSTO_ACTUALIZADO,CTRL_CONCURR,MONTO_LAUDO,MONTO_FIANZA,FECHA_VIABILIDAD,MARCO,TIPO_INVERSION,DEVEN_ACUMUL_ANIO_ANT,DEV_ANIO_ACTUAL
4457,2665682,2665682,"MEJORAMIENTO DEL SERVICIO DE PROVISIÓN DE AGUA PARA RIEGO EN CANAL DE RIEGO PARA LAS LOCALIDADES DE PACHACOCHA, MILLOPAMPA, MACHAYCANCHA, HUAMANMARCA, HUARAZVADO   DISTRITO DE QUEROPALCA DE LA PROVINCIA DE LAURICOCHA DEL DEPARTAMENTO DE HUANUCO",ACTIVO,VIABLE,9806068.25,9806068.25,0,0.0,0.0,25/11/2025 00:00,INVIERTE,PROYECTO DE INVERSION,0.0,0.0
1870,2459491,2459491,MEJORAMIENTO DE LA CADENA PRODUCTIVA DEL GANADO OVINO EN LA COMUNIDAD CAMPESINA DE PARIAMARCA DEL DISTRITO DE YANACANCHA - PROVINCIA DE PASCO - DEPARTAMENTO DE PASCO,ACTIVO,VIABLE,126014.38,157701.34,0,0.0,0.0,28/08/2019 00:00,INVIERTE,PROYECTO DE INVERSION,135919.18,0.0
3061,2052711,60280,"MEJORAMIENTO DE LA AVENIDA INDUSTRIAL ENTRE LA AV. CARLOS IZAGUIRRE Y LA CALLE LOS ANDES  EN LA URBANIZACION HABILITACION INDUSTRIAL PANAMERICANA NORTE, DISTRITO DE INDEPENDENCIA - LIMA - LIMA",ACTIVO,VIABLE,21378.0,21378.0,0,0.0,0.0,3/09/2007 00:00,SNIP,PIP MAYOR (SNIP),500.0,0.0
1602,2599360,2599360," MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE RURAL Y CREACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN EL SISTEMA DE AGUA POTABLE Y SANEAMIENTO DE LA LOCALIDAD DE LA COLPA,   DISTRITO DE GREGORIO PITA DE LA PROVINCIA DE SAN MARCOS DEL DEPARTAMENTO DE CAJAMARCA",ACTIVO,VIABLE,5516878.43,7196981.42,0,0.0,0.0,6/02/2024 00:00,INVIERTE,PROYECTO DE INVERSION,0.0,0.0
289,2458392,2458392,"CREACION DEL SERVICIO DE SANEAMIENTO BASICO RURAL EN LOS SECTORES DE ALTO MARQUIRI PARTE BAJA, PARTE ALTA Y CCOLLANA DEL DISTRITO DE OCORURO - PROVINCIA DE ESPINAR - DEPARTAMENTO DE CUSCO",ACTIVO,VIABLE,7829864.65,9117941.15,0,0.0,0.0,20/08/2019 00:00,INVIERTE,PROYECTO DE INVERSION,9105118.23,0.0
3618,2409063,2409063,"MEJORAMIENTO DEL PLAN MUNICIPAL PARA LA PREVENCIÓN Y ERRADICACIÓN DEL TRABAJO INFANTIL  EN ACTIVIDADES PELIGROSAS Y NOCIVAS PARA LA SALUD INTEGRAL DE LOS NIÑOS, NIÑAS Y ADOLESCENTES EN EL  DISTRITO DE MATAHUASI - PROVINCIA DE CONCEPCION - DEPARTAMENTO DE JUNIN",ACTIVO,VIABLE,18000.0,18000.0,0,0.0,0.0,14/03/2018 00:00,INVIERTE,PROYECTO DE INVERSION,15200.0,0.0
1601,2642511,2642511,CREACION DEL SERVICIO DE AGUA POTABLE RURAL EN POZO TUBULAR DEL CENTRO POBLADO HUANCHUY   DISTRITO DE BUENA VISTA ALTA DE LA PROVINCIA DE CASMA DEL DEPARTAMENTO DE ANCASH,ACTIVO,VIABLE,300570.44,1038666.6,0,0.0,0.0,25/03/2024 00:00,INVIERTE,PROYECTO DE INVERSION,28000.0,0.0
138,2341212,379954,"MEJORAMIENTO DE LA TRANSITABILIDAD VEHICULAR Y PEATONAL DEL MALECON LA PAMPILLA Y CALLES ANEXAS DE LA APV. MANUEL PRADO I ETAPA, APV. PERLA DEL VILCANOTA Y APV. LA PAMPILLA II ETAPA, PROVINCIA DE CANCHIS - CUSCO",ACTIVO,VIABLE,1623736.0,2032383.07,0,0.0,0.0,15/09/2017 00:00,SNIP,PIP MAYOR (SNIP),1728086.16,0.0
2589,2112606,100261,"CONSTRUCCIÓN  DE  LA  CARRETERA DOS DE  MAYO - SAN  CRISTÓBAL, DISTRITO  DE  SARAYACU.",ACTIVO,VIABLE,6109271.0,7127751.06,0,211026.74,0.0,7/09/2012 00:00,SNIP,PIP MAYOR (SNIP),6760548.23,0.0
2291,2456775,2456775,CREACION DE CERCO PERIMETRICO DEL CEMENTERIO GENERAL EN EL SECTOR ESCALERA DEL CENTRO POBLADO HANAC AYLLU DEL DISTRITO DE AYAPATA - PROVINCIA DE CARABAYA - DEPARTAMENTO DE PUNO,ACTIVO,VIABLE,285662.1,412841.97,0,0.0,0.0,27/08/2019 00:00,INVIERTE,PROYECTO DE INVERSION,395845.99,0.0
2954,2090825,19430,"¿FORTALECIMIENTO DE LA CAPACIDAD RESOLUTIVA DEL HOSPITAL DE MOYOBAMBA, SEGUNDO NIVEL DE ATENCION, PROVINCIA DE MOYOBAMBA-SAN MARTIN",ACTIVO,VIABLE,125181998.0,152503614.1,0,14310.0,1886148.6,20/04/2009 00:00,SNIP,PIP MAYOR (SNIP),152027686.9,0.0
3349,2608925,2608925,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE MOVILIDAD URBANA EN ALAMEDA 1, AVENIDA 4 Y AVENIDA 6 DE LA PAMPA INALÁMBRICA   DISTRITO DE ILO DE LA PROVINCIA DE ILO DEL DEPARTAMENTO DE MOQUEGUA",ACTIVO,VIABLE,18597149.28,18597149.28,0,0.0,0.0,11/09/2023 00:00,INVIERTE,PROYECTO DE INVERSION,0.0,0.0
3386,2480406,2480406,MEJORAMIENTO DEL SERVICIO DEPORTIVO Y/O RECREATIVO   EN EL CENTRO POBLADO DE PUERTO MAYO DEL DISTRITO DE PICHARI - PROVINCIA DE LA CONVENCION - DEPARTAMENTO DE CUSCO,ACTIVO,VIABLE,556524.78,1087384.17,0,0.0,0.0,27/04/2020 00:00,INVIERTE,PROYECTO DE INVERSION,1067603.43,0.0
2822,2639915,2639915,"CONSTRUCCION DE CASA DE FUERZA ADQUISICION DE GRUPO ELECTROGENO RENOVACION DE RED SECUNDARIA EN EL(LA) SERVICIO DE SUMINISTRO ELECTRICO DOMICILIARIO EN LA LOCALIDAD DE NUEVA YORK  DISTRITO DE NAUTA, PROVINCIA LORETO, DEPARTAMENTO LORETO",ACTIVO,APROBADO,1679171.89,1549164.61,0,0.0,0.0,25/03/2024 00:00,INVIERTE,INVERSIONES IOARR,0.0,0.0
2319,2308370,346895,"MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y SANEAMIENTO BASICO INTEGRAL EN LAS COMUNIDADES DE CHUNGARA, AJANANI HUAJRACUCHO, WENCCASI Y LLACHUNI DEL CENTRO POBLADO DE CANGALLI - DISTRITO DE ILAVE, PROVINCIA DE EL COLLAO - PUNO",ACTIVO,VIABLE,3987566.0,4002566.0,0,0.0,0.0,29/03/2016 00:00,SNIP,PIP MAYOR (SNIP),41686.8,0.0
2234,2524861,2524861,"CONSTRUCCION DE CAMPO MENOR (MULTIDEPORTIVO RECREATIVO) EN EL(LA) COMPLEJO DEPORTIVO Y RECREATIVO EN LA LOCALIDAD HUAY-HUAY, DISTRITO DE HUAY-HUAY, PROVINCIA YAULI, DEPARTAMENTO JUNIN",ACTIVO,APROBADO,255831.82,131782.91,0,0.0,0.0,3/08/2021 00:00,INVIERTE,INVERSIONES IOARR,34000.0,0.0
2723,2469861,2469861,"MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD - DESDE EL CERRILLO HASTA MARISCAL CASTILLA ,  DISTRITO DE CHEPEN - PROVINCIA DE CHEPEN - DEPARTAMENTO DE LA LIBERTAD",ACTIVO,VIABLE,3450383.01,2858193.17,0,0.0,0.0,18/11/2019 00:00,INVIERTE,PROYECTO DE INVERSION,32500.0,0.0
780,2527434,2527434,"CONSTRUCCION DE SISTEMA DE ABASTECIMIENTO DE AGUA POTABLE Y RED DE ALCANTARILLADO EN EL(LA) JIRON PUNO Y JIRON LAS FLORES DEL  DISTRITO DE CABANILLAS, PROVINCIA SAN ROMAN, DEPARTAMENTO PUNO",ACTIVO,APROBADO,128228.83,103083.33,0,0.0,0.0,1/09/2021 00:00,INVIERTE,INVERSIONES IOARR,95666.6,0.0
154,2651902,2651902,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE PRÁCTICA DEPORTIVA Y/O RECREATIVA EN LOSA DEPORTIVA 02 DE MAYO/PALMERAS   DISTRITO DE IQUITOS DE LA PROVINCIA DE MAYNAS DEL DEPARTAMENTO DE LORETO,ACTIVO,VIABLE,665740.85,3183770.92,0,0.0,0.0,14/06/2024 00:00,INVIERTE,PROYECTO DE INVERSION,0.0,0.0
4828,2178273,261087,"CREACION DE ESCALERA EN EL PASAJE LAS GARDENIAS EN EL A.H. EL MIRADOR DE LOS HUMEDALES - ZONA SUR, DISTRITO DE VENTANILLA - CALLAO - CALLAO",ACTIVO,VIABLE,104917.31,104532.47,0,0.0,0.0,29/05/2013 00:00,SNIP,PIP MENOR (SNIP),100528.19,0.0
3725,2215725,195389,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE LA INSTITUCION EDUCATIVA INTEGRADA SIMON BOLIVAR DEL CENTRO POBLADO DE RONDOBAMBA, DISTRITO DE HUACAYBAMBA, PROVINCIA DE HUACAYBAMBA - HUANUCO",ACTIVO,VIABLE,6897064.0,6902672.08,0,0.0,0.0,14/12/2011 00:00,SNIP,PIP MAYOR (SNIP),6902672.05,0.0
4506,2525243,2525243,"CREACION DE LA TROCHA CARROZABLE EN EL SECTOR DE RAYANPAMPA,  DISTRITO DE CUSCA - PROVINCIA DE CORONGO - DEPARTAMENTO DE ANCASH",ACTIVO,VIABLE,34444.16,38852.97,0,0.0,0.0,2/08/2021 00:00,INVIERTE,PROYECTO DE INVERSION,38260.0,0.0
4471,2444878,2444878,CREACION DEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO (INCL. PTAR) EN LA LOCALIDAD DE UMAYO DEL DISTRITO DE ATUNCOLLA - PROVINCIA DE PUNO - DEPARTAMENTO DE PUNO,ACTIVO,VIABLE,4475275.53,4475275.53,0,0.0,0.0,20/05/2019 00:00,INVIERTE,PROYECTO DE INVERSION,21870.0,0.0
2106,2556322,2556322,"MEJORAMIENTO DEL SERVICIO INTEGRAL DE ATENCIÓN DEL ADULTO MAYOR EN EL CENTRO POBLADO  DE SANTO TOMAS,  DISTRITO DE SANTO TOMAS - PROVINCIA DE CHUMBIVILCAS - DEPARTAMENTO DE CUSCO",ACTIVO,VIABLE,900560.06,900560.06,0,0.0,0.0,7/07/2022 00:00,INVIERTE,PROYECTO DE INVERSION,0.0,0.0
2458,2142749,162089,"MEJORAMIENTO SERVICIO DE LA TRANSITABILIDAD VIAL  Y ACCESO PEATONAL   MIGUEL GRAU SECTOR VICTOR RAUL HAYA DE LA TORRE, DISTRITO DE EL PORVENIR - TRUJILLO - LA LIBERTAD",ACTIVO,VIABLE,1135694.08,519686.2,0,0.0,0.0,5/11/2010 00:00,SNIP,PIP MENOR (SNIP),1099120.19,0.0
2227,2108138,134789,"CONSTRUCCION DE LOCAL DE USOS MULTIPLES PANDACHI, DISTRITO DE CANARIS - FERRENAFE - LAMBAYEQUE",ACTIVO,VIABLE,42197.84,42197.84,0,0.0,0.0,18/11/2009 00:00,SNIP,PIP MENOR (SNIP),40556.33,0.0
1624,2504112,2504112,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE Y SANEAMIENTO EN EL CASERIO DE,SECTOR LAS MINAS Y LA TOTORA TANGALBAMBA BAJO DEL DISTRITO DE CONDEBAMBA - PROVINCIA DE CAJABAMBA - DEPARTAMENTO DE CAJAMARCA",ACTIVO,VIABLE,4933296.08,8646807.28,0,0.0,0.0,29/11/2020 00:00,INVIERTE,PROYECTO DE INVERSION,15000.0,0.0
2757,2708317,2708317,"REPARACION DE VIAS VECINALES EN EL(LA) CARRETERA TRAMO CRUCE GARACHAPAMPA - LLACCHI - CHONTAHIRCA  DISTRITO DE SAN JUAN, PROVINCIA SIHUAS, DEPARTAMENTO ANCASH",ACTIVO,APROBADO,83108.95,200688.74,0,0.0,0.0,30/09/2025 00:00,INVIERTE,INVERSIONES IOARR,193896.17,0.0
442,2437952,2437952,"ADQUISICIÓN DE EQUIPO ECOGRAFO - ULTRASONIDO Y MESAS O ACCESORIOS PARA PROCEDIMIENTOS DE CESÁREAS O SALAS DE PARTOS O PRODUCTOS RELACIONADOS EN EL(LA) EESS ISCOZACIN - PALCAZU EN LA LOCALIDAD ISCOZACIN, DISTRITO DE PALCAZU, PROVINCIA OXAPAMPA, DEPARTAMENTO PASCO",ACTIVO,APROBADO,65000.0,65000.0,0,0.0,0.0,25/02/2019 00:00,INVIERTE,INVERSIONES IOARR,59800.0,0.0
1598,2573276,2573276,"REPARACION DE HOSPITAL ALTAMENTE ESPECIALIZADO EN EL(LA) EESS REGIONAL DE ICA - ICA  DISTRITO DE ICA, PROVINCIA ICA, DEPARTAMENTO ICA",ACTIVO,APROBADO,802346.0,3693436.66,0,0.0,0.0,2/02/2023 00:00,INVIERTE,INVERSIONES IOARR,41000.0,0.0
2328,2437129,2437129,MEJORAMIENTO DEL BULEVAR ISLA BLANCA DEL  DISTRITO DE CHIMBOTE - PROVINCIA DE SANTA - DEPARTAMENTO DE ANCASH,ACTIVO,VIABLE,3052611.87,5587506.0,0,0.0,0.0,11/02/2019 00:00,INVIERTE,PROYECTO DE INVERSION,5587188.35,0.0
3292,2603372,2603372,"CREACION DEL SERVICIO DE TRANSITABILIDAD VIAL INTERURBANA EN LOS SECTORES DE PULUPULO, CHONTA, CUYOPAMPA, WUAÑUPASHA, CHICUROULO Y JARROPATA EN EL   DISTRITO DE HUASICANCHA DE LA PROVINCIA DE HUANCAYO DEL DEPARTAMENTO DE JUNIN",ACTIVO,VIABLE,4359728.34,5002246.54,0,0.0,0.0,17/07/2023 00:00,INVIERTE,PROYECTO DE INVERSION,30000.0,0.0
1728,2453901,2453901,MEJORAMIENTO Y AMPLIACION DE LA INFRAESTRUCTURA DEPORTIVA DEL ESTADIO MUNICIPAL  DISTRITO DE SINA - PROVINCIA DE SAN ANTONIO DE PUTINA - DEPARTAMENTO DE PUNO,ACTIVO,VIABLE,3006402.19,4092103.02,0,0.0,0.0,12/07/2019 00:00,INVIERTE,PROYECTO DE INVERSION,4057354.21,0.0
286,2600438,2600438,MEJORAMIENTO DEL SERVICIO DE PRÁCTICA DEPORTIVA Y/O RECREATIVA EN COMPLEJO RECREATIVO MEJIA  DE CENTRO POBLADO MEJIA DISTRITO DE MEJIA DE LA PROVINCIA DE ISLAY DEL DEPARTAMENTO DE AREQUIPA,ACTIVO,VIABLE,1132831.07,1132831.07,0,0.0,0.0,28/06/2023 00:00,INVIERTE,PROYECTO DE INVERSION,39000.0,0.0
1129,2625257,2625257,"CREACION DE LOS SERVICIOS DE PROTECCIÓN EN LA RIBERA DE LAS QUEBRADAS VULNERABLES ANTE EL PELIGRO EN LA MZ. T2 DEL AA.HH. LADERAS DE CHILLON II EXPLANADA, SECTOR  LADERAS   DISTRITO DE PUENTE PIEDRA DE LA PROVINCIA DE LIMA DEL DEPARTAMENTO DE LIMA",ACTIVO,VIABLE,507006.24,507006.24,0,0.0,0.0,12/12/2023 00:00,INVIERTE,PROYECTO DE INVERSION,18000.0,0.0
3043,2697167,2697167,"CONSTRUCCION DE ESPACIO DE CIRCULACION PEATONAL HORIZONTAL Y/O VERTICAL ADQUISICION DE EQUIPO DEPORTIVO - RECREATIVO RENOVACION DE MOBILIARIO DEPORTIVO - RECREATIVO EN EL(LA) PARQUE UBICADO AL LADO DE MZ. A Y B DE LA URBANIZACION COLEGIO DE INGENIEROS  DISTRITO DE CERRO COLORADO, PROVINCIA AREQUIPA, DEPARTAMENTO AREQUIPA",ACTIVO,APROBADO,277011.57,277011.57,0,0.0,0.0,17/06/2025 00:00,INVIERTE,INVERSIONES IOARR,0.0,0.0
2968,2713215,2713215,"REPARACION DE PTAR EN EL(LA) SISTEMA DE TRATAMIENTO DE AGUAS RESIDUALES DEL CENTRO POBLADO DE TAURIBAMBA DEL  DISTRITO DE HUACHOCOLPA, PROVINCIA TAYACAJA, DEPARTAMENTO HUANCAVELICA",ACTIVO,APROBADO,188868.07,188868.07,0,0.0,0.0,20/11/2025 00:00,INVIERTE,INVERSIONES IOARR,20000.0,20000.0
2661,2500085,2500085,"REMODELACION DE EDIFICACION CONSTRUCCION DE EDIFICACION ADQUISICION DE EQUIPO EN EL(LA) EESS HOSPITAL REGIONAL HONORIO DELGADO ESPINOZA - AREQUIPA UPSS EMERGENCIA (230100) DISTRITO DE AREQUIPA, PROVINCIA AREQUIPA, DEPARTAMENTO AREQUIPA",ACTIVO,APROBADO,20793973.42,16714394.48,0,0.0,0.0,14/10/2020 00:00,INVIERTE,INVERSIONES IOARR,9092428.71,44089.15
2219,2406476,2406476,"MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR EN EL CAMINO VECINAL AR-636, KM 0+000 HASTA KM 9+200, EN EMP. AR-106 (DV. HUAMI- PAMPACHACRA) - DISTRITO DE VIRACO - PROVINCIA DE CASTILLA - REGIÓN AREQUIPA",ACTIVO,APROBADO,6208685.0,7566459.3,0,26916.96,0.0,18/07/2018 00:00,INVIERTE,INTERVENCIONES IRI,3638302.26,0.0
1827,2651284,2651284,"REPARACION DE PUENTE PEATONAL EN EL(LA) ACCESO A LA LOCALIDAD DE CHICLA EN EL CENTRO POBLADO CHICLA, DISTRITO DE CHICLA, PROVINCIA HUAROCHIRI, DEPARTAMENTO LIMA",ACTIVO,APROBADO,255000.0,255000.0,0,0.0,0.0,6/06/2024 00:00,INVIERTE,INVERSIONES IOARR,35000.0,0.0
721,2533188,2533188,MEJORAMIENTO DEL SERVICIO DE AGUA Y ALCANTARILLADO EN LA LOCALIDAD DE CACHANA DEL  DISTRITO DE COTAHUASI - PROVINCIA DE LA UNION - DEPARTAMENTO DE AREQUIPA,ACTIVO,VIABLE,1870367.03,1870367.03,0,0.0,0.0,22/12/2021 00:00,INVIERTE,PROYECTO DE INVERSION,39000.0,0.0
2166,2165860,243331,"MEJORAMIENTO Y AMPLIACIÓN DE REDES SECUNDARIAS DE LOS CASERÍOS DE SAN MIGUEL DE PORO PORO Y PIRCAPAMPA ., DISTRITO DE PISUQUIA - LUYA - AMAZONAS",ACTIVO,VIABLE,445710.54,445710.54,0,0.0,0.0,7/12/2012 00:00,SNIP,PIP MENOR (SNIP),551351.02,0.0
4930,2257728,301680,"INSTALACION MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS TURISTICOS PUBLICOS DE LA ESTACION FERROCARRIL TACNA-ARICA, EN EL SECTOR MUSEO FERROVIARIO, DISTRITO DE TACNA, PROVINCIA DE TACNA - TACNA",ACTIVO,VIABLE,9081995.0,20097807.94,0,63610.02,0.0,19/02/2015 00:00,SNIP,PIP MAYOR (SNIP),20074374.81,32417.83
1132,2612177,2612177,"RENOVACION DE LÍNEA DE CONDUCCIÓN EN EL(LA) SISTEMA DE AGUA POTABLE EL PORVENIR EN EL CENTRO POBLADO EL PORVENIR, DISTRITO DE CHAO, PROVINCIA VIRU, DEPARTAMENTO LA LIBERTAD",ACTIVO,APROBADO,115337.61,168237.15,0,0.0,0.0,20/09/2023 00:00,INVIERTE,INVERSIONES IOARR,151424.45,0.0
701,2324111,360960,"CREACION DEL SERVICIO DE PROTECCION CON MUROS DE CONTENCION EN EL COMITÉ 12 DEL AA.HH. LAS ANIMAS - SECTOR SHANGRILA, DISTRITO DE PUENTE PIEDRA - LIMA - LIMA",ACTIVO,VIABLE,818740.87,646082.27,0,0.0,0.0,15/07/2016 00:00,SNIP,PIP MENOR (SNIP),15000.0,0.0
1849,2424103,2424103,RECUPERACION CON LA RECONSTRUCCIÓN DE TRAMO 2-1178-PUENTE  PUENTE DE CALLE FRANCISCO BURGA CATACHE DEL DISTRITO DE CATACHE - PROVINCIA DE SANTA CRUZ - DEPARTAMENTO DE CAJAMARCA,ACTIVO,APROBADO,769132.98,769132.98,0,0.0,0.0,10/09/2018 00:00,INVIERTE,INTERVENCIONES IRI,761155.39,0.0
3262,2629131,2629131,MEJORAMIENTO Y AMPLIACION DEL SERVICIOS DE ESPACIOS PÚBLICOS URBANOS EN EL PARQUE PRINCIPAL DEL C.P. JORGE CHAVEZ   DISTRITO DE JORGE CHAVEZ DE LA PROVINCIA DE CELENDIN DEL DEPARTAMENTO DE CAJAMARCA,ACTIVO,VIABLE,1576711.3,1576711.3,0,0.0,0.0,8/01/2024 00:00,INVIERTE,PROYECTO DE INVERSION,0.0,0.0
1350,2153602,202390," FORTALECIMIENTO DE CAPACIDADES PARA LA FORMULACION DE ESTUDIOS DE PREINVERSION Y ESTUDIOS DEFINITIVOS , PROVINCIA DE GRAU - APURIMAC",ACTIVO,VIABLE,704160.19,704160.19,0,0.0,0.0,19/02/2012 00:00,SNIP,PIP MENOR (SNIP),349152.5,0.0
2365,2537225,2537225,MEJORAMIENTO DEL SERVICIO EDUCATIVO DE NIVEL INICIAL EN LA INSTITUCION EDUCATIVA N° 370 - CASERIO SANTA CLARA DEL DISTRITO DE CRISTO NOS VALGA - PROVINCIA DE SECHURA - DEPARTAMENTO DE PIURA,ACTIVO,VIABLE,2158741.44,6822950.47,0,0.0,0.0,13/12/2021 00:00,INVIERTE,PROYECTO DE INVERSION,236730.0,0.0
4746,2433094,2433094,"ADQUISICIÓN DE AMBIENTE U OFICINA PARA PRESTACION DE SERVICIOS AL PUBLICO EN EL(LA) DESEMBARCADERO PESQUERO ARTESANAL CHORRILLOS EN LA LOCALIDAD CHORRILLOS, DISTRITO DE CHORRILLOS, PROVINCIA LIMA, DEPARTAMENTO LIMA",ACTIVO,APROBADO,80230.0,69047.0,0,0.0,0.0,6/11/2018 00:00,INVIERTE,INVERSIONES IOARR,28500.0,0.0
746,2618266,2618266,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SUMINISTRO ELÉCTRICO DOMICILIARIO EN ZONAS RURALES EN CONOSTOCO,   DISTRITO DE LOCUMBA DE LA PROVINCIA DE JORGE BASADRE DEL DEPARTAMENTO DE TACNA",ACTIVO,VIABLE,480465.72,480465.72,0,0.0,0.0,13/11/2023 00:00,INVIERTE,PROYECTO DE INVERSION,8985.8,0.0
758,2668224,2668224,"AMPLIACION DEL SERVICIO DE PRÁCTICA DEPORTIVA Y/O RECREATIVA EN LA C.C SANTA ANA DE PACOYAN,   DISTRITO DE SIMON BOLIVAR DE LA PROVINCIA DE PASCO DEL DEPARTAMENTO DE PASCO",ACTIVO,VIABLE,1119958.86,1118697.2,0,0.0,0.0,13/11/2024 00:00,INVIERTE,PROYECTO DE INVERSION,41500.0,0.0
1565,2569381,2569381,CREACION DEL SERVICIO DE HABITABILIDAD INSTITUCIONAL EN LA COMUNIDAD CAMPESINA DE HUAMA DEL DISTRITO DE LAMAY - PROVINCIA DE CALCA - DEPARTAMENTO DE CUSCO,ACTIVO,VIABLE,1054478.51,1054478.51,0,0.0,0.0,14/12/2022 00:00,INVIERTE,PROYECTO DE INVERSION,0.0,0.0
3787,2127641,137887,"MEJORAMIENTO DEL SERVICIO EDUCATIVO DE LA I.E. PRIMARIA DEL CASERIO ICHAL, DISTRITO DE QUIRUVILCA - SANTIAGO DE CHUCO - LA LIBERTAD",ACTIVO,VIABLE,279300.24,240553.28,0,0.0,0.0,30/11/2009 00:00,SNIP,PIP MENOR (SNIP),321620.74,0.0
4947,2686057,2686057,"RENOVACION DE PUENTE EN EL(LA) PROGRESIVA 5+400 DEL CAMINO VECINAL RUTA AP 617- MARJUPATA ALTA - ASIL -  PACCAYPATA - TASTA POYONCCO  DISTRITO DE SAN PEDRO DE CACHORA, PROVINCIA ABANCAY, DEPARTAMENTO APURIMAC",ACTIVO,APROBADO,956878.88,956878.88,0,0.0,0.0,15/10/2025 00:00,INVIERTE,INVERSIONES IOARR,0.0,0.0
2310,2575931,2575931,MEJORAMIENTO DEL SERVICIO DE EDUCACION PRIMARIA EN I.E. 16177  DE CENTRO POBLADO PRIMAVERA DISTRITO DE SANTA ROSA DE LA PROVINCIA DE JAEN DEL DEPARTAMENTO DE CAJAMARCA,ACTIVO,VIABLE,4010166.19,4010166.19,0,0.0,0.0,24/02/2023 00:00,INVIERTE,PROYECTO DE INVERSION,0.0,0.0
769,2690966,2690966,"CONSTRUCCION DE CERCO PERIMETRICO, TOPICO DE URGENCIAS Y EMERGENCIAS, FARMACIA Y LABORATORIO ADEMÁS DE OTROS ACTIVOS EN EL(LA) CHILCA  DISTRITO DE CHILCA, PROVINCIA CAÑETE, DEPARTAMENTO LIMA",ACTIVO,APROBADO,2751297.05,2751297.05,0,0.0,0.0,19/04/2025 00:00,INVIERTE,INVERSIONES IOARR,0.0,0.0
3507,2647582,2647582,"CONSTRUCCION DE CAPTACION DE AGUA  Y LÍNEA DE IMPULSIÓN EN EL(LA) SERVICIO DE PROVISIÓN DE AGUA PARA RIEGO EN EL SECTOR DE COLLPANA EN LA CC DE PATABAMBA  DISTRITO DE COYA, PROVINCIA CALCA, DEPARTAMENTO CUSCO",ACTIVO,APROBADO,117541.14,214660.92,0,0.0,0.0,17/05/2024 00:00,INVIERTE,INVERSIONES IOARR,186114.37,0.0
4078,2723677,2723677,CREACION DEL SERVICIO DE MOVILIDAD URBANA EN CENTRO POBLADO SANTA ELENA 1RA ZONA   DISTRITO DE TROMPETEROS DE LA PROVINCIA DE LORETO DEL DEPARTAMENTO DE LORETO,ACTIVO,VIABLE,386325.76,386325.76,0,0.0,0.0,5/03/2026 00:00,INVIERTE,PROYECTO DE INVERSION,0.0,0.0
2337,2046453,45477,REEMPLAZO Y AMPLIACION DE INFRAESTRUCTURA EN LA IE RAMON CASTILLA - PUCALA,ACTIVO,VIABLE,865936.0,865936.0,0,0.0,0.0,2/05/2007 00:00,SNIP,PIP MAYOR (SNIP),1071725.63,0.0
2536,2460014,2460014,"ADQUISICION DE TERRENO EN EL(LA) PARA EL PASE AL CEMENTERIO SAN JUAN BAUTISTA DEL CASERÍO YERBA BUENA GRANDE C.P. YERBA BUENA DISTRITO DE ENCAÑADA, PROVINCIA CAJAMARCA, DEPARTAMENTO CAJAMARCA",ACTIVO,APROBADO,16500.0,16500.0,0,0.0,0.0,6/09/2019 00:00,INVIERTE,INVERSIONES IOARR,16500.0,0.0
1435,2304530,299948,"MEJORAMIENTO DE LOS SERVICIOS DE AGUA POTABLE, ALCANTARILLADO SANITARIO Y PTAR EN EL SECTOR SUR DE JAÉN,  DISTRITO DE JAEN - PROVINCIA DE JAEN - DEPARTAMENTO DE CAJAMARCA",ACTIVO,VIABLE,63944353.96,63944353.96,0,0.0,0.0,7/10/2019 00:00,INVIERTE,PROYECTO DE INVERSION,455924.69,12501.0
2189,2521427,2521427,MEJORAMIENTO Y AMPLIACION DEL CEMENTERIO EN EL C.P. SANTIAGO DE HUIÑA DEL DISTRITO DE HUAYAN - PROVINCIA DE HUARMEY - DEPARTAMENTO DE ANCASH,ACTIVO,VIABLE,495193.67,363976.8,0,0.0,0.0,15/06/2021 00:00,INVIERTE,PROYECTO DE INVERSION,363976.8,0.0
