investment_code,CODIGO_UNICO,DES_UNIDAD_UEI,COSTO_ACTUALIZADO,MTO_VIABLE,NOMBRE_INVERSION,FECHA_ULT_ACT_F12B,FEC_VIABLE,FEC_REG_ET,FEC_APROB_ET,FEC_SEC_C,TIPO_FORMATO,MTO_ULT_ET,MTO_ET_SNIP,MTO_PMI_1,MTO_PMI_2,MTO_PMI_3,MTO_LAUDO,MTO_CartFza,NOMBRE_OPMI,ESTADO,RUTA_FOTO,RUTA_FOTO_2,PER_FOTO,PER_FOTO_2,ULT_ESTADO_SITUACIONAL,FOTO_SITUAC,ULT_PROBLEMA,ET_REGISTRADO,CIERRE_REGISTRADO,FEC_INI_EJ,FEC_FIN_EJ,MODAL_EJEC,PORC_AVANCE_FIS,PORC_AVANCE_EJEC,FEC_DECLARA_ESTIM,SITUACION,IND_EJECFIS,PROB_ET_1,TIP_F12B,IND_PARALIZADA
2463306,2463306,UEI DE LA MUNICIPALIDAD DISTRITAL DE QUELLOUNO,15916553.4,5095208.67,"CREACION DEL SERVICIO DE AGUA PARA RIEGO EN LOS SECTORES DE PARIATO, MARURI Y SANTUSAIRES DEL DISTRITO DE QUELLOUNO - PROVINCIA DE LA CONVENCION - DEPARTAMENTO DE CUSCO",2026-03-25 05:00:00,2019-12-20 17:41:53,,2024-04-17 05:00:00,2025-05-07 05:00:00,PROYECTO DE INVERSION,9882004.22,0.0,5262012.08,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD DISTRITAL DE QUELLOUNO,ACTIVO,https://ofi5.mef.gob.pe/invierte/general/downloadArchivoPublico?idArchivo=8a6e1277-deca-4a9b-ac81-40540d9130d3.png,https://ofi5.mef.gob.pe/invierte/general/downloadArchivoPublico?idArchivo=1e751ecf-4b02-413a-b362-b8e0bff8f979.png,2026-02,2026-01,"[25/03/2026]  - En ejecución de obra / adquisición de bienes y servicios <br>En fecha 27 de Enero del 2026 se dio reinicio de las activiades de la obra, (acta de reinicio cuadeno de obra 2026) para tal efecto la presente residencia realizo la constatacion del metrado de las partidas ejecutadas el año 2025 y de esta manera poder validar el informe de corte del año 2025										
El presente mes de febrero se realizaron trabajos de trazo , control y replanteo topografico de la red de distribucion, la presencia  de lluvias de temporada  impide que los trabajos ejecutados no realicen de manera efectiva.										
Se verifico la plataforma de acceso de la linea de conduccion donde se persibio deslizamientos y derrumbes  para tal efecto y viendo la magnitud del daño se requiere maquinaria pesada  para la limpieza de la plataforma con  la finalidad de transportar materiales a las captaciones. Se aclara que se debera considerar adicionales como badenes y muros de contencion que deberan construirse y tomar en cuenta en la modificacion del expediente tecnico N° 03										
Hay tramos e hidrantes que en coordinación entre propietarios de terrenos y beneficiarios se presentan conflictos los cuales con apoyo y colaboración de la Junta del comité de obra se da solución y así continuar los trabajos del trazo y determinación de la ubicación de Hidrantes.										
Durante el presente mes, se ha logrado un avance físico equivalente al 0.16%, correspondiente a un monto valorizado de S/ 19,052.42 soles a nivel de costo directo, conforme a las actividades ejecutadas en los diferentes frentes de obra. Este avance refleja la continuidad de los trabajos tras el reinicio de la ejecución física del proyecto, con este resultado, el avance físico acumulado del proyecto alcanza el 31.58%, lo que representa un monto valorizado total de S/ 3,711,950.30 soles en términos de costo directo, el avance financiero del proyecto asciende al 41.85%, lo cual equivale a un monto ejecutado de S/ 6,661,041.26 soles.",,"[25/03/2026]  - Factores climáticos y desastres naturales (lluvias, huaycos, Fenómeno El Niño) <br>se urge la necesidad de una cuadrilla de topografia para que se pueda avanzar con el levantamiento topografico siendo esta informacion indispensable para una modificacion expdiente modificado N°02, pues hubo incremento de beneficiarios en los laterales del sistema 01, ello implica un recalculo del diseño hidrahulico y un sinceramiento del diamertro de las tuberias, dicha necesidad se hizo constar en el asiento de residente N°626.										
Probemas sociales en los trabajos de topografia durante el trazo y control de replanteo de los laterales de la camara de carga N°14, 13 y 12										
Presencia frecuente de precipitaciones pluviales de temporada la cual dificulta y retrasa el avance, con ello tambien se han registrado derrumbes en varios tramos de la plataforma de la linea matriz para lo cual se requiere el uso de maquinaria para despejar la plataforma y permita el transporte de materiales, personal de obra y otros.",SI,NO,01/05/2024 00:00:00,30/12/2026 00:00:00,ADMINISTRACIÓN DIRECTA,31.58,33.7,25/03/2026,VIABLE,SI,"[25/03/2026]  - Reiniciar ejecución de obra /adquisición de bienes y servicios <br>Se recomienda a las áreas responsables de la contratación de bienes y servicios optimizar los procesos de atención de requerimientos, ya que la disponibilidad oportuna de insumos, materiales y servicios especializados resulta esencial para garantizar la continuidad de los trabajos en campo, el cumplimiento del cronograma de ejecución y el logro de las metas físicas programadas.										
Implemestar tres cuadrilla de topografia para los avances de trabajos de topografia para el trazo y replanteo de los laterales  siendo estos las partidas criticas",2,NO
2131121,2131121,PROGRAMA NACIONAL DE INFRAESTRUCTURA EDUCATIVA,26007439.8,23995707.901,"REHABILITACION Y REMODELACION DE LA INFRAESTRUCTURA EDUCATIVA Y EQUIPAMIENTO DE LA INSTITUCION EDUCATIVA JOAQUIN CAPELO UBICADA EN LA REGION JUNIN, PROVINCIA DE CHANCHAMAYO Y DISTRITO DE CHANCHAMAYO",2026-02-18 05:00:00,2018-08-13 17:46:55,,2014-03-25 05:00:00,2026-02-13 05:00:00,PROYECTO DE INVERSION,23666853.41,0.0,700318.97,1229771.91,529452.93,38940.0,0.0,OPMI DEL MINISTERIO DE EDUCACION,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,"[18/02/2026] CON FECHA 23/11/2022, SE RESOLVIÓ EL CONTRATO DE OBRA POR INCUMPLIMIENTO EN EL LEVANTAMIENTO DE OBSERVACIONES. SE REALIZÓ LA CONSTATACIÓN FÍSICA DEL 16 AL 19 DE DICIEMBRE DEL 2022. ACTUALMENTE LA ELABORACIÓN DEL EXPEDIENTE TÉCNICO DEL SALDO OBRA SE ENCUENTRA POR INICIAR, DEBIDO A QUE PREVIAMENTE SE NECESITA LA CONTRATACIÓN DE SERVICIOS DE LOCADORES DE SERVICIOS PARA EL APOYO EN DESARROLLO DE ESPECIALIDADES QUE FORMAN PARTE DE LOS COMPONENTES DEL SALDO DE OBRA, ASI COMO LA CONTRATACIÓN DE ESTUDIOS BÁSICOS DE INGENIERÍA QUE TIENEN COMO FINALIDAD SER INSUMO PARA LA ELABORACIÓN DEL EXPEDIENTE TÉCNICO.

Respecto al componente de equipamiento y mobiliario para el 2025 se tiene programado el pago de la adquisición de laptops.",,[18/02/2026] SIN PROBLEMAS IDENTIFICADOS,SI,NO,26/11/2014 05:00:00,30/11/2025 00:00:00,"ADMINISTRACIÓN INDIRECTA - POR CONTRATA,ADMINISTRACIÓN DIRECTA",90.16,90.29,18/02/2026,VIABLE,NO,[18/02/2026] APROBACIÓN DEL EXPEDIENTE TECNICO,1,NO
2705730,2705730,UEI DE LA MUNICIPALIDAD DISTRITAL DE SAN GABAN,448713.33,414144.5,"ADQUISICION DE VOLQUETE; EN EL(LA) GERENCIA DE SERVICIOS MUNICIPALES Y GESTIÓN AMBIENTAL PARA EL SERVICIO DE LIMPIEZA PUBLICA EN EL CENTRO POBLADO DE LECHEMAYO,  DISTRITO DE SAN GABAN, PROVINCIA CARABAYA, DEPARTAMENTO PUNO",2026-03-20 05:00:00,2025-09-04 23:01:36,,2026-03-05 05:00:00,,IOARR,448713.33,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD DISTRITAL DE SAN GABAN,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,"[20/03/2026]  - Otras situaciones (detalle en campo adicional) <br>CON RESOLUCIÓN DE GERENCIA MUNICIPAL N° 047-2026-MDSG/GM SE APRUEBA EL EXPEDIENTE TÉCNICO DE LA IOARR. 
SE SOLICITA LA CREACIÓN DE METAS Y CREACIÓN PRESUPUESTAL.",,[20/03/2026]  - Sin restricciones relevantes para la ejecución <br>NO PRESENTA ninguno,SI,NO,01/04/2026 00:00:00,30/06/2026 00:00:00,ADMINISTRACIÓN DIRECTA,0.0,3.34,20/03/2026,APROBADO,SI,[20/03/2026]  - Otras acciones de gestión (detalle en campo adicional) <br>TRAMITES ADMINISTRATIVOS,2,NO
2694850,2694850,UEI DE LA MUNICIPALIDAD DISTRITAL DE SHAMBOYACU,80560.0,83033.69,"REPARACION DE COBERTURA PARA PROTECCION DE ESTRUCTURAS; EN EL(LA) SUB ESTRUCTURA DEL PUENTE SOBRE EL RIO SHAMBOYAQUILLO EN EL CENTRO POBLADO SANTA ROSA, DISTRITO DE SHAMBOYACU, PROVINCIA PICOTA, DEPARTAMENTO SAN MARTIN",2026-03-02 05:00:00,2025-05-20 17:23:13,,2025-05-26 05:00:00,,IOARR,80560.0,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD DISTRITAL DE SHAMBOYACU,ACTIVO,https://ofi5.mef.gob.pe/invierte/general/downloadArchivoPublico?idArchivo=f456778a-0e1c-441d-ae68-7200107471e2.jpg,https://ofi5.mef.gob.pe/invierte/general/downloadArchivoPublico?idArchivo=ff80a268-71cc-4efb-a5ac-656dc4413aea.jpg,2025-08,2025-07,"[02/03/2026]  - Inversión culminada / 100% ejecutada físicamente (en proceso de cierre) <br>Ante la Problematica presentada en la estructura del puente en la localidad de santa rosa, a causa * de las intentas lluvias y el aumento del caudal de rio shamboyaquillo, el conrdinacion con las autodirades de la zona, mediante memorandum n° 096-2025-gm-mdsh, el gerente municipal ordena la elaboracion del expediente tecnico ioarr, con la finalidad de salvaguardar la inversion del estado hecho en la zona. 

* la unidad de obras y estudios de la municipalidad distrital de shamboyacu, a realizado un expediente tecnico, en cual fue aprobado mediante resolucion de alcaldia N° 125-2025-MDSH/A con un costo de S/ 80,560.00

* ACTUALMENTE SE VIENE EJECUTANDO EL PROYECTO IOARR 

 * A la fecha la obra se viene ejecutando para la protección de la cobertura del puente sobre el rio shamboyaquillo, para salvaguardar la inversión del estado

* se ha culminado la obra y se encuentra con liquidacion en proceso de cierre del proyecto",,[02/03/2026]  - Sin restricciones relevantes para la ejecución <br>factores natuales como la constancte y variante lluvia en la zona,SI,"Sí, en proceso de liquidación",03/07/2025 00:00:00,04/08/2025 00:00:00,ADMINISTRACIÓN DIRECTA,100.0,100.0,02/03/2026,APROBADO,SI,[02/03/2026]  - Completar / actualizar registros en el Banco de Inversiones  <br>mejorar la logistica y avanzar lo maximo cuando el clima lo permite,2,NO
2534303,2534303,UEI DE LA MUNICIPALIDAD PROVINCIAL DE JORGE BASADRE,258529.21,106805.82,"ADQUISICION DE TERRENO; EN EL(LA) INFRAESTRUCTURA DE SERVICIOS COMUNALES PARA EL CENTRO POBLADO DE CAMBAYA,  DISTRITO DE ILABAYA, PROVINCIA JORGE BASADRE, DEPARTAMENTO TACNA",2026-02-23 05:00:00,2021-11-08 19:19:59,,2022-02-18 05:00:00,2025-09-05 05:00:00,IOARR,110512.38,0.0,4077.95,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE JORGE BASADRE,ACTIVO,https://ofi5.mef.gob.pe/invierte/general/downloadArchivoPublico?idArchivo=4a3c51a0-725f-4948-9412-a2d359bc8081.pdf,https://ofi5.mef.gob.pe/invierte/general/downloadArchivoPublico?idArchivo=9fb6147e-9581-4718-8e24-d67427b057e6.pdf,2022-08,2022-07,"[23/02/2026] acciones realizadas año 2025:
en el presente año 2025, en vista que el proyecto culmino su ejecucion fisica al 100%, se viene evaluando el cierre de la inversion y su registro en el formato Formato N° 09: Registro de cierre de inversión, en cumplimiento RESOLUCIÓN DIRECTORAL N° 0002-2025-EF/63.01 y su DISPOSICIÓN COMPLEMENTARIA TRANSITORI.",,[23/02/2026] DEMORA EN LOS TRAMITE ADMINISTRATIVOS PARA EL CIERRE CORRESPONDIENTE,SI,NO,17/03/2022 00:00:00,20/07/2022 00:00:00,ADMINISTRACIÓN DIRECTA,100.0,95.06,23/02/2026,APROBADO,SI,[23/02/2026] TRAMITAR LA DOCUMENTACION,2,NO
2657839,2657839,UEI DE LA MUNICIPALIDAD DISTRITAL DE SUPE,333485.42,315485.42,CREACION DEL SERVICIO DE ATENCIÓN Y PROMOCIÓN DE LAS FAMILIAS EN LA CONSTRUCCION DEL LOCAL COMUNAL EN EL C.P. SANTA ROSA   DISTRITO DE SUPE DE LA PROVINCIA DE BARRANCA DEL DEPARTAMENTO DE LIMA,2026-02-05 05:00:00,2024-08-13 16:31:46,,2024-08-15 05:00:00,2024-12-04 05:00:00,PROYECTO DE INVERSION,315485.42,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD DISTRITAL DE SUPE,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,[05/02/2026] CULMINACION DE OBRA,,[05/02/2026] PARALIZACION,SI,NO,03/02/2025 00:00:00,18/03/2025 00:00:00,ADMINISTRACIÓN DIRECTA,93.0,91.36,05/02/2026,VIABLE,SI,[05/02/2026] LIQUIDACION DE OBRA,2,NO
2513814,2513814,UEI DE LA MUNICIPALIDAD DISTRITAL DE HUAYLLABAMBA - CUSCO,10919746.78,7942380.0,MEJORAMIENTO DEL SERVICIO DE AGUA PARA EL SISTEMA DE RIEGO EN EL CENTRO POBLADO DE HUAYOCCARI DEL DISTRITO DE HUAYLLABAMBA - PROVINCIA DE URUBAMBA - DEPARTAMENTO DE CUSCO,2026-02-24 05:00:00,2021-03-18 22:03:42,,2024-06-06 05:00:00,2024-06-06 05:00:00,PROYECTO DE INVERSION,10758371.21,0.0,800000.0,1000000.0,1254512.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD DISTRITAL DE HUAYLLABAMBA - CUSCO,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,[24/02/2026] se cuenta con expediente tecnico aprobado en busca de financiamiento,,[24/02/2026] se cuenta con expediente tecnico aprobado en busca de financiamiento,SI,NO,15/12/2025 00:00:00,09/03/2027 00:00:00,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,0.0,0.0,24/02/2026,VIABLE,NO,[24/02/2026] se cuenta con expediente tecnico aprobado en busca de financiamiento,0,NO
2459555,2459555,UEI DE LA MUNICIPALIDAD DISTRITAL DE PACA,99928.88,55620.14,"CONSTRUCCION DE PONTON; EN EL(LA) SERVICIO DE TRANSITABILIDAD VEHICULAR, PEATONAL Y DE ACCESO EN LA LOCALIDAD PICHJAPUQUIO, DISTRITO DE PACA, PROVINCIA JAUJA, DEPARTAMENTO JUNIN",2026-01-21 05:00:00,2019-09-03 15:12:11,,2019-10-31 05:00:00,2022-09-27 05:00:00,IOARR,99928.88,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD DISTRITAL DE PACA,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,[21/01/2026]  - Inversión culminada / 100% ejecutada físicamente (en proceso de cierre) <br>la pi ya cuenta con liquidacion aprobada con resolucion de alcaldia n° 026-2021-mdp/a,,[21/01/2026]  - Otras restricciones (detalle en campo adicional) <br>proceso para cierre formato 09,SI,NO,20/12/2019 00:00:00,16/01/2023 00:00:00,ADMINISTRACIÓN DIRECTA,79.46,80.49,06/04/2021,APROBADO,NO,[21/01/2026]  - Registrar cierre de inversión  <br>prceso para registro de formato 09 cierre de inversion,0,NO
2645720,2645720,UEI GERENCIA DE INFRAESTRUCTURA MUNICIPALIDAD PROVINCIAL DEL CUSCO,1666571.62,1215689.85,CREACION DEL SERVICIO DE MOVILIDAD URBANA EN LAS VIAS LOCALES DE LA APV LAS FLORES DE ENCARNACION DEL   DISTRITO DE CUSCO DE LA PROVINCIA DE CUSCO DEL DEPARTAMENTO DE CUSCO,2026-03-10 05:00:00,2024-04-27 18:00:07,,2025-02-25 05:00:00,2026-02-04 05:00:00,PROYECTO DE INVERSION,1204620.88,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD PROVINCIAL DEL CUSCO,ACTIVO,https://ofi5.mef.gob.pe/invierte/general/downloadArchivoPublico?idArchivo=e2e1f091-21dd-4249-94f1-f0631b10500d.png,https://ofi5.mef.gob.pe/invierte/general/downloadArchivoPublico?idArchivo=3b4a7098-a8b7-4c05-824e-a2d9725c08ab.png,2026-02,2026-01,"[10/03/2026]  - Otras situaciones (detalle en campo adicional) <br>EXPEDIENTE TECNICO APROBADO MEDIANTE ACTO RESOLUTIVO - RGM N°076-2025-MPC/GM DE FECHA 25/02/2025, ASIMISMO, MEDIANTE RGM N°376-2025-MPC/GM DE FECHA 05/06/2025 SE APRUEBA LA MODALIDAD DE EJECUCION DE OBRA POR ADMINISTRACION DIRECTA 

se dio INICIO a SU EJECUCION EN EL MES DE septiembre 2025. 

se vienen realizando los trabajos de vaciado de concreto en veredas y trabajos de excavacion y encofrado de sardineles.",,"[10/03/2026]  - Otras restricciones (detalle en campo adicional) <br>PROBLEMA ACTUAL: 
- Se presenta un retraso considerable en la ejecución física debido a la falta de atención del servicio de suministro de concreto pre mezclado que no fue atendido por la empresa en sus primeros 3 entregables  
- Se presenta retrasos en actividades por presencias de lluvias afectando directamente a la ruta crítica.",SI,NO,01/09/2025 00:00:00,31/03/2026 00:00:00,ADMINISTRACIÓN DIRECTA,49.78,50.63,10/03/2026,VIABLE,SI,[10/03/2026]  - Otras acciones de gestión (detalle en campo adicional) <br>Acciones a seguir:  Se viene coordinando la ejecución de partidas con ayuda de maquinaria para mejorar el rendimiento de las actividades en partidas incidentes.,2,NO
2508568,2508568,UEI DE LA MUNICIPALIDAD DISTRITAL DE PERENE,797407.28,826839.6,MEJORAMIENTO DEL SERVICIO DE EDUCACIÓN PRIMARIA DE LA I.E. N° 31063 DEL ANEXO DE VILLA VISTA DEL DISTRITO DE PERENE - PROVINCIA DE CHANCHAMAYO - DEPARTAMENTO DE JUNIN,2025-05-02 05:00:00,2020-12-29 21:30:15,,2021-09-29 05:00:00,2023-04-19 05:00:00,PROYECTO DE INVERSION,711919.87,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD DISTRITAL DE PERENE,ACTIVO,https://ofi5.mef.gob.pe/invierte/general/downloadArchivoPublico?idArchivo=1ffa1d0d-c584-4722-9aeb-8720e821b417.jpg,https://ofi5.mef.gob.pe/invierte/general/downloadArchivoPublico?idArchivo=93f2b7c9-7ae9-450c-aee5-33656a4ef115.jpg,2023-08,2023-07,"[02/05/2025] - El proyecto se encuentra culminado al 100%.
- mediante inf. n°130-2025-MDP/GIDUR/SGLTOP-LRP la Sub Gerencia de Liquidaciones y Transferencia de Obras Públicas detalla que; se solicitó ampliación de plazo para la presentación del Expediente de Liquidación Técnica y Financiera",https://ofi5.mef.gob.pe/invierte/general/downloadArchivoPublico?idArchivo=ab64e9f3-a379-46c1-bcd0-d6cb19d844b0.pdf, ,SI,NO,22/05/2023 00:00:00,19/08/2023 00:00:00,ADMINISTRACIÓN DIRECTA,96.31,90.41,08/04/2025,VIABLE,SI, ,2,NO
2713712,2713712,UEI DE LA MUNICIPALIDAD DISTRITAL DE MANSERICHE,1128326.25,1128326.25,"CONSTRUCCION DE INFRAESTRUCTURA DEPORTIVA; EN EL(LA) POLIDEPORTIVO EN EL CENTRO POBLADO BORJA, DISTRITO DE MANSERICHE, PROVINCIA DATEM DEL MARAÑON, DEPARTAMENTO LORETO",2025-12-23 05:00:00,2025-11-25 22:29:19,,,,IOARR,1128326.25,0.0,271382.0,271381.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD DISTRITAL DE MANSERICHE,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,[27/11/2025] SE DIÓ INICIO A LA ELABORACION DEL EXPEDINETE TECNICO,,[27/11/2025] NINGUNA,NO,NO,01/08/2026 00:00:00,21/11/2028 00:00:00,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,0.0,0.0,,APROBADO,SI,[27/11/2025] NINGUNA,2,NO
2457931,2457931,UEI DE LA MUNICIPALIDAD DISTRITAL DE ANRA,353966.3,304705.87,CREACION DEL SERVICIO DE AGUA PARA RIEGO DEL CANAL SECUNDARIO DE LOS SECTORES  DE PIRKEYKANCHA - SUCCHA COCHA - QUEBRADA TUKUMACHAY DE LA LOCALIDAD DE CASCAY DEL DISTRITO DE ANRA - PROVINCIA DE HUARI - DEPARTAMENTO DE ANCASH,2022-02-25 05:00:00,2019-08-15 02:11:44,,2020-08-11 05:00:00,2020-08-11 05:00:00,PROYECTO DE INVERSION,353966.3,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD DISTRITAL DE ANRA,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos., ,, ,SI,NO,07/10/2020 00:00:00,04/01/2021 00:00:00,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,100.0,99.29,03/02/2021,VIABLE,NO, ,1,NO
2502134,2502134,GERENCIA REGIONAL DE DESARROLLO ECONOMICO,75199152.08,25404165.87,"MEJORAMIENTO DEL CAMINO VECINAL CRUCE MISHQUERUME-LA LAGUNA-BUENOS AIRES-VISTA ALEGRE-LA FILA- CRUCE CALLAYUC Y LA LAGUNA-QUILAGAN-LOS ALISOS A NIVEL DE AFIRMADO, EN LOS DISTRITOS DE CUTERVO, QUEROCOTILLO Y CALLAYUC DE LA  PROVINCIA DE CUTERVO - DEPARTAMENTO DE CAJAMARCA",2026-02-20 05:00:00,2020-10-28 22:05:41,,2024-09-02 05:00:00,2025-09-11 05:00:00,PROYECTO DE INVERSION,73724999.58,0.0,1468012.0,1875000.0,2406140.08,0.0,0.0,OPMI DEL GOBIERNO REGIONAL CAJAMARCA,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,"[20/02/2026] MEDIANTE ACUERDO REGIONAL N° D87-2025-GRC/CR, EL CONSEJO REGIONAL APRUEBAN LA PRIORIZACIÓN DE DIECISIETE (17) INVERSIONES PARA SU FINANCIAMIENTO Y EJECUCIÓN BAJO LOS ALCANCES DE LA LEY Nº 29230, SU REGLAMENTO APROBADO CON D.S. N° 210-2022-EF Y SUS MODIFICATORIAS (OBRAS POR IMPUESTOS), DONDE SE CONTEMPLA LA INVERSION; A LA ACTUALIDAD SE HA INCORPORADO AL PMI 2025-2027 DEL GORE CAJAMARCA, Y EL COMITÉ ESPECIAL VIENE GENERANDO EL EXPEDIENTE ADMINISRATIVO PARA SOLICITUD DE INFORME PREVIO ANTE LA CONTRALORÍA GENERAL DE LA REPUBLICA.",,[20/02/2026] NO SE IDENTIFICA PROBLEMA.,SI,NO,01/05/2025 00:00:00,02/03/2028 00:00:00,"ADMINISTRACIÓN INDIRECTA - POR CONTRATA,ADMINISTRACIÓN DIRECTA",0.0,0.89,20/02/2026,VIABLE,NO,[20/02/2026] AGILIZAR GESTION PARA SOLICITUD DE INFORME PREVIO.,0,NO
2703429,2703429,UEI DE LA MUNICIPALIDAD DISTRITAL DE SORITOR,1626862.28,5218411.06,"MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VIAL INTERURBANA EN EL CAMINO VECINAL R-2201433, TRAMO CORAZÓN DE JESUS - LA LIBERTAD- SANTIAGO VILLACORTA,   DISTRITO DE SORITOR DE LA PROVINCIA DE MOYOBAMBA DEL DEPARTAMENTO DE SAN MARTIN",2026-02-11 05:00:00,2025-08-15 21:20:32,,2025-09-30 05:00:00,,PROYECTO DE INVERSION,1626862.28,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD DISTRITAL DE SORITOR,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,"[11/02/2026] CON FECHA 21 DE OCTUBRE DEL AÑO 2025, MEDIANTE RESOLUCIÓN DE GERENCIA MUNICIPAL N° 219-2025-GM-MDS, SE APRUEBA EL EXPEDIENTE TÉCNICO DE LA PRIMERA ETAPA DE LA INVERSIÓN POR UN MONTO TOTAL DE S/ 853,862.52. CON FECHA 15 DE DICIEMBRE DEL AÑO 2025 SE FIRMA EL ACTA DE INICIO DE EJECUCIÓN DE LA INVERSIÓN",https://ofi5.mef.gob.pe/invierte/general/downloadArchivoPublico?idArchivo=9525ecac-f1d4-4224-a9dc-661980b48514.pdf,[11/02/2026] condiciones climatológicas adversas,SI,NO,15/10/2025 00:00:00,12/02/2026 00:00:00,"ADMINISTRACIÓN INDIRECTA - POR CONTRATA,ADMINISTRACIÓN DIRECTA",0.0,0.0,,VIABLE,SI,[11/02/2026] suspensión de plazo de ejecución,2,NO
2716925,2716925,UEI DE LA MUNICIPALIDAD DISTRITAL DE BALSAPUERTO,287088.38,287088.38,CREACION DEL SERVICIO DE PRÁCTICA DEPORTIVA Y/O RECREATIVA EN LA LOSA DEPORTIVA DE LA COMUNIDAD NATIVA DE NUEVA LUZ DEL   DISTRITO DE BALSAPUERTO DE LA PROVINCIA DE ALTO AMAZONAS DEL DEPARTAMENTO DE LORETO,2026-02-26 05:00:00,2025-12-31 11:08:32,,,,PROYECTO DE INVERSION,287088.38,0.0,50000.0,100000.0,94088.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD DISTRITAL DE BALSAPUERTO,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,[26/02/2026] SE TIENE PREVISTO LA CONTRATACION PARA LA ELABORACIÓN DEL EXPEDIENTE TÉCNICO,,[26/02/2026] NO PRESENTA PROBLEMAS O RESTRICCIONES,NO,NO,,,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,0.0,0.0,,VIABLE,SI,[26/02/2026] INICIAR LA ELABORACIÓN DEL EXPEDIENTE TÉCNICO,2,NO
2701241,2701241,UEI DE LA MUNICIPALIDAD PROVINCIAL DE ALTO AMAZONAS,447650.34,358747.33,"REPARACION DE COBERTURA; CONSTRUCCION DE AMBIENTE DE USOS MULTIPLES; ADQUISICION DE MOBILIARIO DE AMBIENTES COMPLEMENTARIOS Y EQUIPOS COMPLEMENTARIOS; EN EL(LA) LOCAL COMUNAL DEL ASENTAMIENTO HUMANO BUENA VISTA  DISTRITO DE YURIMAGUAS, PROVINCIA ALTO AMAZONAS, DEPARTAMENTO LORETO",2026-04-07 05:00:00,2025-07-24 16:55:05,,2025-08-25 05:00:00,2025-11-20 05:00:00,IOARR,341787.71,0.0,0.0,0.0,0.0,0.0,0.0,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE ALTO AMAZONAS,ACTIVO,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,No se encontraron fotos.,"[07/04/2026]  - Expediente técnico / Documento Equivalente aprobado, sin inicio de ejecución <br>EL PROYECTO CUENTA CON APROBACIÓN DE EXPEDIENTE TÉCNICO, SE SOLICITÓ INCORPORACIÓN AL PMI.",,[07/04/2026]  - Sin restricciones relevantes para la ejecución <br>NO PRESENTA PROBLEMAS O RESTRICCIONES IDENTIFICADAS,SI,NO,05/12/2025 00:00:00,08/06/2026 00:00:00,"ADMINISTRACIÓN INDIRECTA - POR CONTRATA,ADMINISTRACIÓN DIRECTA",0.0,0.0,07/04/2026,APROBADO,SI,[07/04/2026]  - Completar / actualizar registros en el Banco de Inversiones  <br>NO PRESENTA PROBLEMAS O RESTRICCIONES IDENTIFICADAS,2,NO
